timestamp,param_id,hidden_layers,dropout_rate,learning_rate,batch_size,pos_weight,threshold,precision,recall,f1,training_time,early_stopped,convergence_epoch
20241126_105017,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[512, 2048, 1024, 256]",0.5,0.01,10000,13.0,0.4,0.2595633887442419,0.9592894152479644,0.4085750315258512,167.18671464920044,False,
20241126_231735,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.4,"[1024, 512, 256, 128]",0.6,0.01,15000,13.0,0.4,0.2568370986920333,0.9592894152479644,0.4051899327809911,160.91327571868896,False,
20241126_213943,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.4,"[512, 1024, 512, 128]",0.6,0.01,15000,13.0,0.4,0.2573982125124131,0.9592894152479644,0.4058878797369245,161.8070931434631,False,
20241127_040327,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.4,"[2048, 1024, 512, 128]",0.6,0.01,10000,13.0,0.4,0.2570918468557825,0.9592894152479644,0.4055068836045056,162.5665900707245,False,
20241127_031741,hl4_dr0.7_lr0.01_bs20000_pw13.0_th0.4,"[2048, 1024, 512, 64]",0.7,0.01,20000,13.0,0.4,0.257040856802856,0.9592894152479644,0.4054434537775692,186.21614813804624,False,
20241126_193927,hl4_dr0.5_lr0.01_bs20000_pw13.0_th0.4,"[256, 2048, 512, 128]",0.5,0.01,20000,13.0,0.4,0.2578591325109431,0.9592894152479644,0.406460718206053,167.2917149066925,False,
20241127_195138,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.42,"[512, 256, 128, 64]",0.7,0.01,15000,13.0,0.42,0.2570918468557825,0.9592894152479644,0.4055068836045056,165.56085085868835,False,
20241126_200115,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.4,"[256, 2048, 512, 128]",0.6,0.01,15000,13.0,0.4,0.2567862096294828,0.9592894152479644,0.4051266020631447,162.1675841808319,False,
20241126_201243,hl4_dr0.6_lr0.01_bs20000_pw13.0_th0.4,"[256, 2048, 512, 128]",0.6,0.01,20000,13.0,0.4,0.257602862254025,0.9592894152479644,0.4061422751488561,166.23376488685608,False,
20241127_170254,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[1024, 512, 256, 128]",0.5,0.01,10000,13.0,0.42,0.2582187686790197,0.9592894152479644,0.4069073783359497,147.57027459144592,False,
20241126_123420,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[512, 2028, 512, 128]",0.5,0.01,10000,13.0,0.4,0.2572960095294818,0.9592894152479644,0.4057608015028178,154.36626148223877,False,
20241126_122315,hl4_dr0.7_lr0.01_bs20000_pw13.0_th0.4,"[512, 2048, 1024, 256]",0.7,0.01,20000,13.0,0.4,0.2566844919786096,0.9592894152479644,0.405,184.33354139328003,False,
20241127_143243,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.42,"[256, 2048, 512, 128]",0.6,0.01,15000,13.0,0.42,0.2575004967216372,0.9592894152479644,0.4060150375939849,160.60197734832764,False,
20241126_175209,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.4,"[256, 512, 128, 64]",0.5,0.01,15000,13.0,0.4,0.2570918468557825,0.9592894152479644,0.4055068836045056,153.73815989494324,False,
20241127_125603,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.42,"[256, 512, 128, 64]",0.6,0.01,15000,13.0,0.42,0.2572449384676459,0.9592894152479644,0.4056972922210048,152.70244550704956,False,
20241127_015656,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.4,"[2048, 1024, 512, 64]",0.5,0.01,15000,13.0,0.4,0.2568370986920333,0.9592894152479644,0.4051899327809911,168.34738302230835,False,
20241127_123534,hl4_dr0.5_lr0.01_bs20000_pw13.0_th0.42,"[256, 512, 128, 64]",0.5,0.01,20000,13.0,0.42,0.2583217061989236,0.9592894152479644,0.4070351758793969,152.30056405067444,False,
20241126_133046,hl4_dr0.6_lr0.01_bs20000_pw13.0_th0.4,"[512, 2028, 512, 128]",0.6,0.01,20000,13.0,0.4,0.2594594594594595,0.9592894152479644,0.4084462653640088,167.07017016410828,False,
20241127_012355,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.4,"[512, 256, 128, 64]",0.7,0.01,15000,13.0,0.4,0.2568370986920333,0.9592894152479644,0.4051899327809911,157.6162931919098,False,
20241127_164142,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.42,"[512, 1024, 512, 128]",0.7,0.01,15000,13.0,0.42,0.2566844919786096,0.9592894152479644,0.405,155.4989960193634,False,
20241127_171325,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.42,"[1024, 512, 256, 128]",0.5,0.01,15000,13.0,0.42,0.2589410589410589,0.9592894152479644,0.407803650094399,159.5333251953125,False,
20241126_185506,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.4,"[256, 512, 128, 64]",0.7,0.01,15000,13.0,0.4,0.2579617834394904,0.9592894152479644,0.4065882352941176,152.08544278144836,False,
20241126_210726,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.4,"[512, 1024, 512, 128]",0.5,0.01,15000,13.0,0.4,0.257040856802856,0.9592894152479644,0.4054434537775692,162.9827013015747,False,
20241126_163251,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.4,"[1024, 2048, 512, 128]",0.6,0.01,10000,13.0,0.4,0.2588376273217495,0.9592894152479644,0.4076753696130858,170.61316776275635,False,
20241127_151716,hl4_dr0.7_lr0.01_bs20000_pw13.0_th0.42,"[256, 2048, 512, 128]",0.7,0.01,20000,13.0,0.42,0.2566389219183512,0.9585492227979274,0.4048772862279193,179.2699544429779,False,
20241126_192808,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.4,"[256, 2048, 512, 128]",0.5,0.01,15000,13.0,0.4,0.2577627388535032,0.9585492227979274,0.4062745098039215,169.55514764785767,False,
20241126_160937,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.4,"[1024, 2048, 512, 128]",0.5,0.01,15000,13.0,0.4,0.2579167496514638,0.9585492227979274,0.40646578782172,174.13292503356934,False,
20241127_135918,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.42,"[256, 2048, 512, 128]",0.5,0.01,15000,13.0,0.42,0.257557677008751,0.9585492227979274,0.4060197523122746,161.19815349578855,False,
20241126_131847,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.4,"[512, 2028, 512, 128]",0.6,0.01,15000,13.0,0.4,0.256995435602302,0.9585492227979274,0.405320813771518,169.96910762786865,False,
20241127_003133,hl4_dr0.5_lr0.01_bs20000_pw13.0_th0.4,"[512, 256, 128, 64]",0.5,0.01,20000,13.0,0.4,0.258070944599442,0.9585492227979274,0.4066572460354843,154.88811135292053,False,
20241126_171930,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.4,"[1024, 2048, 512, 128]",0.7,0.01,15000,13.0,0.4,0.2564864329570211,0.9585492227979274,0.4046875,180.9092810153961,False,
20241127_180607,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.42,"[1024, 512, 256, 128]",0.7,0.01,10000,13.0,0.42,0.2561819980217606,0.9585492227979274,0.4043084608179831,147.1862347126007,False,
20241127_092416,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.42,"[512, 2048, 512, 64]",0.6,0.01,10000,13.0,0.42,0.257557677008751,0.9585492227979274,0.4060197523122746,156.6789412498474,False,
20241126_224558,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.4,"[1024, 512, 256, 128]",0.5,0.01,15000,13.0,0.4,0.2573018080667594,0.9585492227979274,0.4057017543859649,157.27225375175476,False,
20241127_122507,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.42,"[256, 512, 128, 64]",0.5,0.01,15000,13.0,0.42,0.2584314508082219,0.9585492227979274,0.4071046840616158,159.27122831344604,False,
20241127_103120,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[1024, 2048, 512, 128]",0.5,0.01,10000,13.0,0.42,0.2578653922739944,0.9585492227979274,0.4064020084732465,164.00371932983398,False,
20241126_220153,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[512, 1024, 512, 128]",0.7,0.01,10000,13.0,0.4,0.2570974786579313,0.9585492227979274,0.4054477144646212,156.25444769859314,False,
20241127_212658,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.42,"[2048, 1024, 512, 64]",0.7,0.01,10000,13.0,0.42,0.2564356435643564,0.9585492227979274,0.4046242774566474,174.20167565345764,False,
20241127_202627,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.42,"[2048, 1024, 512, 64]",0.5,0.01,15000,13.0,0.42,0.2564864329570211,0.9585492227979274,0.4046875,184.72152280807487,False,
20241127_191831,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.42,"[512, 256, 128, 64]",0.6,0.01,15000,13.0,0.42,0.2586379069302976,0.9585492227979274,0.4073608052846807,159.68752694129944,False,
20241126_135309,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.4,"[512, 2028, 512, 128]",0.7,0.01,15000,13.0,0.4,0.257455268389662,0.9585492227979274,0.4058924933396019,174.34977841377258,False,
20241127_114103,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.42,"[1024, 2048, 512, 128]",0.7,0.01,10000,13.0,0.42,0.2564356435643564,0.9585492227979274,0.4046242774566474,165.45622730255127,False,
20241127_130640,hl4_dr0.6_lr0.01_bs20000_pw13.0_th0.42,"[256, 512, 128, 64]",0.6,0.01,20000,13.0,0.42,0.2582253240279162,0.9585492227979274,0.4068488846999686,159.34425449371338,False,
20241127_163111,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.42,"[512, 1024, 512, 128]",0.7,0.01,10000,13.0,0.42,0.2568425228084093,0.9585492227979274,0.4051306116064445,153.33616161346436,False,
20241127_213911,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.42,"[2048, 1024, 512, 64]",0.7,0.01,15000,13.0,0.42,0.2561819980217606,0.9585492227979274,0.4043084608179831,185.52970123291016,False,
20241126_121104,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.4,"[512, 2048, 1024, 256]",0.7,0.01,15000,13.0,0.4,0.2573018080667594,0.9585492227979274,0.4057017543859649,171.7074999809265,False,
20241126_205628,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[512, 1024, 512, 128]",0.5,0.01,10000,13.0,0.4,0.2578653922739944,0.9585492227979274,0.4064020084732465,152.0475881099701,False,
20241127_010328,hl4_dr0.6_lr0.01_bs20000_pw13.0_th0.4,"[512, 256, 128, 64]",0.6,0.01,20000,13.0,0.4,0.258328346299621,0.9585492227979274,0.4069767441860465,160.74834299087524,False,
20241127_075043,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.42,"[512, 2028, 512, 128]",0.6,0.01,15000,13.0,0.42,0.2576089118758703,0.9585492227979274,0.4060834117278143,187.14673280715945,False,
20241127_215154,hl4_dr0.7_lr0.01_bs20000_pw13.0_th0.42,"[2048, 1024, 512, 64]",0.7,0.01,20000,13.0,0.42,0.2572506952721494,0.9585492227979274,0.4056382145653876,186.3789722919464,False,
20241127_011330,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[512, 256, 128, 64]",0.7,0.01,10000,13.0,0.4,0.2577114427860696,0.9585492227979274,0.4062107904642409,146.6654224395752,False,
20241127_082748,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.42,"[512, 2028, 512, 128]",0.7,0.01,15000,13.0,0.42,0.2565372424722662,0.9585492227979274,0.4047507423034849,184.0574147701264,False,
20241127_150532,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.42,"[256, 2048, 512, 128]",0.7,0.01,15000,13.0,0.42,0.2564356435643564,0.9585492227979274,0.4046242774566474,161.6828682422638,False,
20241127_115227,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.42,"[1024, 2048, 512, 128]",0.7,0.01,15000,13.0,0.42,0.2567406819984139,0.9585492227979274,0.4050039093041438,167.97148776054382,False,
20241127_032906,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[2048, 1024, 512, 128]",0.5,0.01,10000,13.0,0.4,0.2583865814696485,0.9578090303478904,0.4069822299103632,158.75178694725037,False,
20241127_134823,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[256, 2048, 512, 128]",0.5,0.01,10000,13.0,0.42,0.2577175861382195,0.9578090303478904,0.4061519146264909,154.40453171730042,False,
20241127_081522,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.42,"[512, 2028, 512, 128]",0.7,0.01,10000,13.0,0.42,0.2583349970053903,0.9578090303478904,0.4069182389937107,173.712651014328,False,
20241127_210238,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.42,"[2048, 1024, 512, 64]",0.6,0.01,15000,13.0,0.42,0.257052046086611,0.9578090303478904,0.4053249804228661,181.70919942855835,False,
20241127_080327,hl4_dr0.6_lr0.01_bs20000_pw13.0_th0.42,"[512, 2028, 512, 128]",0.6,0.01,20000,13.0,0.42,0.2583865814696485,0.9578090303478904,0.4069822299103632,189.8323485851288,False,
20241127_093511,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.42,"[512, 2048, 512, 64]",0.6,0.01,15000,13.0,0.42,0.2573587907716786,0.9578090303478904,0.4057062235460103,164.0583655834198,False,
20241127_030548,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.4,"[2048, 1024, 512, 64]",0.7,0.01,15000,13.0,0.4,0.257923061590592,0.9578090303478904,0.4064070351758794,168.0295956134796,False,
20241127_085102,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[512, 2048, 512, 64]",0.5,0.01,10000,13.0,0.42,0.2584898122253296,0.9578090303478904,0.4071102721409469,162.8801646232605,False,
20241127_190800,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.42,"[512, 256, 128, 64]",0.6,0.01,10000,13.0,0.42,0.2606243705941591,0.9578090303478904,0.4097530082330589,143.73701739311218,False,
20241126_190615,hl4_dr0.7_lr0.01_bs20000_pw13.0_th0.4,"[256, 512, 128, 64]",0.7,0.01,20000,13.0,0.4,0.2584381865388456,0.9578090303478904,0.4070462409562755,171.34778451919556,False,
20241127_111756,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.42,"[1024, 2048, 512, 128]",0.6,0.01,15000,13.0,0.42,0.257154213036566,0.9578090303478904,0.4054519818267272,170.697096824646,False,
20241126_221250,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.4,"[512, 1024, 512, 128]",0.7,0.01,15000,13.0,0.4,0.2566441888139627,0.9578090303478904,0.4048177694353199,167.5639820098877,False,
20241127_044908,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.4,"[2048, 1024, 512, 128]",0.7,0.01,15000,13.0,0.4,0.256695100178536,0.9578090303478904,0.4048811013767209,170.06121587753296,False,
20241127_054639,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.42,"[512, 2048, 1024, 256]",0.6,0.01,10000,13.0,0.42,0.2573076158281964,0.9578090303478904,0.4056426332288401,158.69754147529602,False,
20241127_155927,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.42,"[512, 1024, 512, 128]",0.6,0.01,10000,13.0,0.42,0.257154213036566,0.9578090303478904,0.4054519818267272,151.58336853981018,False,
20241126_195013,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.4,"[256, 2048, 512, 128]",0.6,0.01,10000,13.0,0.4,0.2589035614245698,0.9578090303478904,0.407623247755552,158.49233436584473,False,
20241127_002038,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.4,"[512, 256, 128, 64]",0.5,0.01,15000,13.0,0.4,0.2583349970053903,0.9578090303478904,0.4069182389937107,150.24452829360962,False,
20241127_174453,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.42,"[1024, 512, 256, 128]",0.6,0.01,15000,13.0,0.42,0.257923061590592,0.9578090303478904,0.4064070351758794,157.1138322353363,False,
20241126_182338,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.4,"[256, 512, 128, 64]",0.6,0.01,15000,13.0,0.4,0.2565424266455194,0.9578090303478904,0.4046911649726348,153.57290983200073,False,
20241127_100821,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.42,"[512, 2048, 512, 64]",0.7,0.01,15000,13.0,0.42,0.2565932976402935,0.9578090303478904,0.4047544573037222,167.47711300849917,False,
20241127_055817,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.42,"[512, 2048, 1024, 256]",0.6,0.01,15000,13.0,0.42,0.2577689243027888,0.9578090303478904,0.4062156647308115,177.27358961105347,False,
20241126_112452,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.4,"[512, 2048, 1024, 256]",0.6,0.01,10000,13.0,0.4,0.257154213036566,0.9578090303478904,0.4054519818267272,161.33971309661865,False,
20241126_230703,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.4,"[1024, 512, 256, 128]",0.6,0.01,10000,13.0,0.4,0.2580259222333001,0.9578090303478904,0.4065347156770342,150.702787399292,False,
20241127_132701,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.42,"[256, 512, 128, 64]",0.7,0.01,15000,13.0,0.42,0.257052046086611,0.9578090303478904,0.4053249804228661,153.9044840335846,False,
20241126_151241,hl4_dr0.6_lr0.01_bs20000_pw13.0_th0.4,"[512, 2048, 512, 64]",0.6,0.01,20000,13.0,0.4,0.2577175861382195,0.9578090303478904,0.4061519146264909,168.30942940711975,False,
20241127_160958,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.42,"[512, 1024, 512, 128]",0.6,0.01,15000,13.0,0.42,0.2566441888139627,0.9578090303478904,0.4048177694353199,157.8702688217163,False,
20241127_220405,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[2048, 1024, 512, 128]",0.5,0.01,10000,13.0,0.42,0.2582318898423468,0.9578090303478904,0.4067903175102169,175.97472310066223,False,
20241127_153812,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.42,"[512, 1024, 512, 128]",0.5,0.01,15000,13.0,0.42,0.2570576540755467,0.9570688378978536,0.4052656323460272,159.05017757415771,False,
20241126_110147,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.4,"[512, 2048, 1024, 256]",0.5,0.01,15000,13.0,0.4,0.2571599045346062,0.9570688378978536,0.405392694779746,166.44695687294006,False,
20241127_194039,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.42,"[512, 256, 128, 64]",0.7,0.01,10000,13.0,0.42,0.2581869009584664,0.9570688378978536,0.4066677150495361,161.193772315979,False,
20241127_064935,hl4_dr0.7_lr0.01_bs20000_pw13.0_th0.42,"[512, 2048, 1024, 256]",0.7,0.01,20000,13.0,0.42,0.2593261131167268,0.9570688378978536,0.4080795329020041,201.87568187713623,False,
20241126_164417,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.4,"[1024, 2048, 512, 128]",0.6,0.01,15000,13.0,0.4,0.256547619047619,0.9570688378978536,0.404631513065248,171.48102688789368,False,
20241126_233834,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[1024, 512, 256, 128]",0.7,0.01,10000,13.0,0.4,0.2578265204386839,0.9570688378978536,0.4062205466540999,150.03437185287476,False,
20241126_152336,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[512, 2048, 512, 64]",0.7,0.01,10000,13.0,0.4,0.2591182364729459,0.9570688378978536,0.4078221100772748,160.09297370910645,False,
20241127_073821,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.42,"[512, 2028, 512, 128]",0.6,0.01,10000,13.0,0.42,0.2569554848966613,0.9570688378978536,0.4051386495378348,173.2339928150177,False,
20241127_145440,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.42,"[256, 2048, 512, 128]",0.7,0.01,10000,13.0,0.42,0.2576210400478183,0.9570688378978536,0.4059654631083202,161.84481596946716,False,
20241126_191654,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[256, 2048, 512, 128]",0.5,0.01,10000,13.0,0.4,0.2597950572634117,0.9570688378978536,0.4086599241466498,154.1171178817749,False,
20241127_181630,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.42,"[1024, 512, 256, 128]",0.7,0.01,15000,13.0,0.42,0.2563950029744199,0.9570688378978536,0.4044416640600563,155.13514232635498,False,
20241127_090207,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.42,"[512, 2048, 512, 64]",0.5,0.01,15000,13.0,0.42,0.2578779417630634,0.9570688378978536,0.4062843676355067,170.13555431365967,False,
20241127_034039,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.4,"[2048, 1024, 512, 128]",0.5,0.01,15000,13.0,0.4,0.2573134328358209,0.9570688378978536,0.4055834378920953,173.1287739276886,False,
20241126_130738,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.4,"[512, 2028, 512, 128]",0.6,0.01,10000,13.0,0.4,0.2564967268399127,0.9570688378978536,0.4045682102628285,156.87299370765686,False,
20241126_234903,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.4,"[1024, 512, 256, 128]",0.7,0.01,15000,13.0,0.4,0.256445854819516,0.9570688378978536,0.4045049272641952,155.50685095787048,False,
20241127_025429,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[2048, 1024, 512, 64]",0.7,0.01,10000,13.0,0.4,0.2581869009584664,0.9570688378978536,0.4066677150495361,164.86124897003174,False,
20241127_051203,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[512, 2048, 1024, 256]",0.5,0.01,10000,13.0,0.42,0.2577237392864261,0.9570688378978536,0.4060929648241206,161.8051209449768,False,
20241127_095710,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.42,"[512, 2048, 512, 64]",0.7,0.01,10000,13.0,0.42,0.2568533969010727,0.9570688378978536,0.4050117462803445,156.5356364250183,False,
20241127_221618,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.42,"[2048, 1024, 512, 128]",0.5,0.01,15000,13.0,0.42,0.2577751196172249,0.9570688378978535,0.40615674572011934,179.17834568023682,False,
20241126_223529,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[1024, 512, 256, 128]",0.5,0.01,10000,13.0,0.4,0.2586586586586586,0.9563286454478164,0.4071856287425149,150.41899466514587,False,
20241127_041455,hl4_dr0.6_lr0.01_bs15000_pw13.0_th0.4,"[2048, 1024, 512, 128]",0.6,0.01,15000,13.0,0.4,0.2566037735849056,0.9563286454478164,0.4046351393673661,172.417133808136,False,
20241127_142150,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.42,"[256, 2048, 512, 128]",0.6,0.01,10000,13.0,0.42,0.2586068855084067,0.9563286454478164,0.4071214747124625,159.99149417877197,False,
20241126_203433,hl4_dr0.7_lr0.01_bs15000_pw13.0_th0.4,"[256, 2048, 512, 128]",0.7,0.01,15000,13.0,0.4,0.2568588469184891,0.9563286454478164,0.4049522018492399,163.77463030815125,False,
20241127_184732,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.42,"[512, 256, 128, 64]",0.5,0.01,15000,13.0,0.42,0.2585551330798479,0.9563286454478164,0.40705734089477,150.52004718780518,False,
20241127_110625,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.42,"[1024, 2048, 512, 128]",0.6,0.01,10000,13.0,0.42,0.2579872204472843,0.9563286454478164,0.4063532001887089,164.83970665931702,False,
20241127_205042,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.42,"[2048, 1024, 512, 64]",0.6,0.01,10000,13.0,0.42,0.2575244169822603,0.9563286454478164,0.4057788944723618,174.7547149658203,False,
20241127_121451,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[256, 512, 128, 64]",0.5,0.01,10000,13.0,0.42,0.2592815572948023,0.9563286454478164,0.4079570571518787,147.15321350097656,False,
20241127_183726,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[512, 256, 128, 64]",0.5,0.01,10000,13.0,0.42,0.2602215508559919,0.9563286454478164,0.409119696010133,146.43147039413452,False,
20241126_202336,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[256, 2048, 512, 128]",0.7,0.01,10000,13.0,0.4,0.2573705179282868,0.9563286454478164,0.4055878198085073,156.10629200935364,False,
20241127_004145,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.4,"[512, 256, 128, 64]",0.6,0.01,10000,13.0,0.4,0.2578390253644897,0.9555884529977794,0.4061025479710601,152.7271819114685,False,
20241126_170751,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[1024, 2048, 512, 128]",0.7,0.01,10000,13.0,0.4,0.2573763955342902,0.9555884529977794,0.4055285063609235,165.1981942653656,False,
20241127_043740,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[2048, 1024, 512, 128]",0.7,0.01,10000,13.0,0.4,0.2563033551717292,0.9555884529977794,0.4041953663118346,161.03864073753357,False,
20241127_173423,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.42,"[1024, 512, 256, 128]",0.6,0.01,10000,13.0,0.42,0.2588730699819531,0.9555884529977794,0.4073840328179236,150.05937671661377,False,
20241127_014523,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[2048, 1024, 512, 64]",0.5,0.01,10000,13.0,0.4,0.257222554293684,0.9555884529977794,0.4053375196232339,156.81605553627014,False,
20241126_155808,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[1024, 2048, 512, 128]",0.5,0.01,10000,13.0,0.4,0.2594974874371859,0.9555884529977794,0.4081568131520708,166.42959594726562,False,
20241127_201421,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[2048, 1024, 512, 64]",0.5,0.01,10000,13.0,0.42,0.2576846307385229,0.9555884529977794,0.4059110202798302,169.22940325737,False,
20241126_144953,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.4,"[512, 2048, 512, 64]",0.6,0.01,10000,13.0,0.4,0.258251650330066,0.9555884529977794,0.4066141732283465,158.96433687210083,False,
20241126_115937,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[512, 2048, 1024, 256]",0.7,0.01,10000,13.0,0.4,0.2583033213285314,0.9555884529977794,0.4066782170420538,174.99542832374573,False,
20241127_062345,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.42,"[512, 2048, 1024, 256]",0.7,0.01,10000,13.0,0.42,0.2578390253644897,0.9555884529977794,0.4061025479710601,187.7179183959961,False,
20241127_124545,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.42,"[256, 512, 128, 64]",0.6,0.01,10000,13.0,0.42,0.2591922845087402,0.9548482605477424,0.4077117572692794,148.6283621788025,False,
20241126_141615,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[512, 2048, 512, 64]",0.5,0.01,10000,13.0,0.4,0.2581548929357614,0.9548482605477424,0.4064272211720227,158.9870331287384,False,
20241127_070156,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[512, 2028, 512, 128]",0.5,0.01,10000,13.0,0.42,0.2594529364440869,0.9548482605477424,0.4080341609995255,176.76863980293274,False,
20241126_174148,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[256, 512, 128, 64]",0.5,0.01,10000,13.0,0.4,0.2616632860040568,0.9548482605477424,0.4107626174176086,148.61533975601196,False,
20241127_152737,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.42,"[512, 1024, 512, 128]",0.5,0.01,10000,13.0,0.42,0.2607113985448666,0.9548482605477424,0.4095888236227972,149.61367535591123,False,
